,CalenderId,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay
10484,14908,2019,4,26,2019,4,29
10485,14910,2019,2,11,2019,2,18
10486,14911,2019,6,2,2019,6,7
10487,14912,2019,6,5,2019,6,7
10488,14914,2019,5,8,2019,5,8
10489,14915,2019,12,11,2019,12,11
10490,14916,2019,3,1,2020,1,10
10491,14917,2019,9,21,2019,9,21
10492,14918,2019,11,26,2019,11,26
10493,14919,2019,1,1,2021,12,1
10494,14920,2019,7,24,2019,7,26
10495,14921,2019,12,5,2019,12,5
10496,14922,2019,7,19,2019,7,27
10497,14923,2019,8,23,2019,8,29
10498,14925,2019,11,9,2019,11,10
10499,14926,2019,11,1,2019,12,1
10500,14927,2019,9,1,2019,9,4
10501,14928,2019,7,19,2019,7,23
10502,14929,2019,8,1,2019,9,1
10503,14930,2019,1,1,2019,8,1
10504,14932,2019,9,1,2019,11,13
10505,14933,2019,12,24,2019,12,26
10506,14934,2019,9,8,2019,9,8
10507,14935,2019,8,4,2019,8,5
10508,14936,2019,7,29,2019,8,1
10509,14937,2019,7,23,2019,7,23
10510,14938,2019,9,5,2019,9,8
10511,14939,2019,10,2,2019,10,2
10512,14940,2019,8,19,2019,8,20
10513,14941,2019,10,28,2019,10,28
10514,14942,2019,11,20,2019,11,25
10515,14943,2019,12,1,2020,3,1
10516,14945,2019,10,27,2019,11,17
10517,14946,2019,12,6,2019,12,11
10518,14947,2019,12,26,2019,12,26
10519,14948,2019,12,5,2019,12,8
10520,14950,2019,7,24,2019,7,25
10521,14953,2019,2,22,2019,2,22
10522,14954,2020,6,30,2020,7,1
10523,14955,2020,10,2,2020,10,3
10524,14956,2020,11,14,2020,11,17
10525,14957,2020,1,17,2020,1,27
10526,14958,2020,1,19,2020,1,21
10527,14959,2020,1,12,2020,1,15
10528,14960,2020,6,15,2020,9,30
10529,14961,2020,6,22,2020,6,23
10530,14962,2020,2,13,2020,2,13
10531,14963,2020,2,8,2020,2,29
10532,14964,2020,2,9,2020,2,11
10533,14965,2020,2,29,2020,3,2
10534,14966,2020,3,2,2020,3,3
10535,14967,2020,12,17,2020,12,21
10536,14968,2020,6,15,2020,6,17
10537,14969,2020,2,26,2020,2,27
10538,14970,2020,10,31,2020,11,2
10539,14971,2020,6,13,2020,6,14
10540,14972,2020,2,4,2020,2,11
10541,14973,2020,1,15,2020,1,16
10542,14974,2020,7,13,2020,7,13
10543,14975,2020,3,16,2020,3,22
10544,14976,2020,6,17,2020,6,18
10545,14977,2020,11,23,2020,11,23
10546,14978,2020,5,25,2020,5,26
10547,14979,2020,12,1,2022,2,1
10548,14980,2020,1,1,2020,6,1
10549,14981,2020,11,11,2020,11,12
10550,14982,2020,10,13,2020,10,14
10551,14983,2020,3,30,2020,4,2
10552,14984,2020,3,28,2020,4,21
10553,14985,2020,5,2,2020,5,5
10554,14986,2020,7,31,2020,8,1
10555,14987,2020,8,25,2020,9,4
10556,14988,2020,2,13,2020,2,14
10557,14989,2020,4,13,2020,4,16
10558,14990,2020,4,18,2020,4,24
10559,14991,2020,3,16,2020,3,17
10560,14992,2020,2,11,2020,2,19
10561,14993,2020,10,31,2020,10,31
10562,14994,2020,1,28,2020,2,13
10563,14995,2020,4,13,2020,4,19
10564,14996,2020,2,9,2020,2,9
10565,14997,2020,8,5,2020,8,8
10566,14998,2020,10,1,2020,10,2
10567,14999,2020,4,19,2020,4,26
10568,15000,2020,6,5,2020,6,11
10569,15001,2020,8,25,2020,9,10
10570,15002,2020,5,20,2020,5,20
10571,15003,2020,11,4,2020,11,4
10572,15004,2020,1,1,2020,10,1
10573,15005,2020,1,1,2020,12,1
10574,15006,2020,4,26,2020,4,30
10575,15007,2020,5,1,2020,5,31
10576,15008,2020,5,18,2020,5,18
10577,15009,2020,8,5,2020,8,5
10578,15010,2020,8,10,2020,8,11
10579,15011,2020,3,30,2020,3,31
10580,15012,2020,6,30,2020,7,5
10581,15013,2020,6,22,2020,6,24
10582,15014,2020,5,21,2020,7,30
10583,15015,2020,8,1,2020,8,1
10584,15016,2020,9,11,2020,9,12
10585,15017,2020,11,2,2020,11,2
10586,15018,2020,11,2,2020,11,4
10587,15019,2020,7,1,2020,7,15
10588,15020,2020,11,3,2020,11,4
10589,15021,2020,7,31,2020,8,2
10590,15022,2020,2,7,2020,2,8
10591,15024,2020,4,20,2020,4,26
10592,15026,2020,8,26,2020,8,27
10593,15027,2020,8,7,2020,8,7
10594,15028,2020,9,20,2020,9,20
10595,15029,2021,1,29,2021,2,2
10596,15030,2021,6,24,2021,6,25
10597,15031,2021,4,30,2021,5,1
10598,15032,2021,7,17,2021,7,18
10599,15033,2021,7,27,2021,8,3
10600,15034,2021,11,4,2021,11,5
10601,15035,2021,6,8,2021,6,9
10602,15036,2021,1,21,2021,1,24
10603,15037,2021,2,10,2021,2,22
10604,15038,2021,6,16,2021,6,17
10605,15039,2021,11,13,2021,11,16
10606,15040,2021,6,1,2021,6,2
10607,15041,2021,8,12,2021,8,13
10608,15042,2021,4,1,2021,4,5
10609,15043,2021,4,14,2021,4,14
10610,15044,2021,6,4,2021,6,4
10611,15045,2021,9,15,2021,10,22
10612,15046,2021,10,26,2021,10,29
10613,15047,2021,7,2,2021,7,3
10614,15048,2021,7,12,2021,7,15
10615,15049,2021,9,15,2021,10,26
10616,15050,2021,1,4,2021,1,4
10617,15051,2021,6,28,2021,6,29
10618,15052,2021,7,13,2021,7,17
10619,15053,2021,3,26,2021,3,26
10620,15054,2021,10,2,2021,10,5
10621,15055,2021,8,2,2021,8,4
10622,15056,2021,6,30,2021,7,2
10623,15057,2021,7,3,2021,7,5
10624,15058,2021,8,9,2021,8,16
10625,15059,2021,6,26,2021,7,26
10626,15060,2021,2,25,2021,3,4
10627,15062,2021,1,1,2021,4,1
10628,15063,2021,1,13,2021,1,31
10629,15064,2021,3,14,2021,3,16
10630,15065,2021,7,24,2021,7,25
10631,15066,2021,10,23,2021,10,26
10632,15067,2021,5,2,2021,5,6
10633,15068,2021,7,28,2021,7,29
10634,15069,2021,3,4,2021,3,4
10635,15070,2021,3,15,2021,3,16
10636,15071,2021,4,19,2021,4,19
10637,15072,2021,1,10,2021,1,11
10638,15073,2021,1,18,2021,1,18
10639,15074,2021,3,1,2021,3,1
10640,15075,2021,3,8,2021,3,12
10641,15076,2021,6,9,2021,6,11
10642,15077,2021,4,11,2021,4,11
10643,15078,2021,2,1,2021,2,7
10644,15079,2021,2,23,2021,2,26
10645,15080,2021,3,18,2021,3,19
10646,15081,2021,11,15,2021,12,1
10647,15082,2021,4,12,2021,5,20
10648,15083,2021,10,21,2021,10,22
10649,15084,2021,7,14,2021,7,15
10650,15085,2021,5,25,2021,5,29
10651,15086,2021,1,11,2021,1,12
10652,15087,2021,1,16,2021,1,20
10653,15088,2021,1,17,2021,1,27
10654,15089,2021,2,9,2021,2,10
10655,15090,2021,4,23,2021,4,26
10656,15091,2021,11,11,2021,11,12
10657,15092,2021,12,18,2022,1,5
10658,15093,2021,1,1,2021,12,1
10659,15094,2021,3,2,2021,3,3
10660,15095,2021,4,19,2021,6,5
10661,15096,2021,4,20,2021,4,23
10662,15097,2021,11,15,2022,1,16
10663,15098,2021,7,3,2021,7,3
10664,15099,2021,4,28,2021,4,28
10665,15100,2021,8,7,2021,8,7
10666,15101,2021,6,21,2021,6,22
10667,15102,2021,7,15,2021,7,16
10668,15103,2021,5,13,2021,5,15
10669,15104,2021,11,5,2021,11,9
10670,15105,2021,5,22,2021,5,22
10671,15106,2021,3,24,2021,3,24
10672,15107,2021,5,21,2021,5,21
10673,15108,2021,6,10,2021,6,10
10674,15109,2021,9,16,2021,9,16
10675,15110,2021,12,24,2021,12,24
10676,15111,2021,10,2,2021,10,7
10677,15112,2021,7,21,2021,7,28
10678,15113,2021,1,1,2021,12,31
10679,15114,2021,6,28,2021,7,2
10680,15115,2021,6,1,2021,8,30
10681,15116,2021,11,29,2021,12,8
10682,15117,2021,4,11,2021,4,16
10683,15118,2021,11,30,2021,12,6
10684,15119,2021,4,27,2021,4,29
10685,15120,2021,9,22,2021,9,29
10686,15121,2021,11,2,2021,11,2
10687,15122,2021,11,19,2021,11,20
10688,15123,2021,7,22,2021,7,28
10689,15124,2021,8,28,2021,9,2
10690,15129,2021,3,6,2021,3,7
10691,15130,2021,11,28,2021,11,28
10692,15131,2022,1,1,2022,1,14
10693,15132,2022,1,1,2022,2,4
10694,15133,2022,2,13,2022,2,16
10695,15134,2022,3,20,2022,3,22
10696,15135,2022,2,18,2022,2,22
10697,15136,2022,2,16,2022,2,17
10698,15137,2022,1,28,2022,1,31
10699,15138,2022,1,17,2022,1,17
10700,15139,2022,2,7,2022,2,7
10701,15140,2022,1,1,2022,3,11
10702,15141,2022,1,8,2022,1,13
10703,15142,2022,2,22,2022,3,3
10704,15143,2022,2,18,2022,2,18
10705,15144,2022,2,20,2022,2,22
10706,15145,2022,1,2,2022,1,2
10707,15146,2022,1,8,2022,1,8
10708,15147,2022,1,3,2022,1,3
10709,15148,2022,2,1,2022,2,8
10710,15149,2022,3,1,2022,3,15
10711,15154,2022,3,5,2022,3,6
10712,15155,2022,2,10,2022,2,11
10713,15156,1903,9,25,1903,9,25
10714,15157,1903,3,30,1903,3,30
10715,15158,1904,8,11,1904,8,11
10716,15159,1905,6,2,1905,6,2
10717,15160,1909,8,14,1909,8,14
10718,15161,1909,10,21,1909,10,21
10719,15162,1911,4,18,1911,4,18
10720,15163,1911,6,15,1911,6,15
10721,15164,1911,1,4,1911,1,4
10722,15165,1911,6,7,1911,6,7
10723,15166,1913,3,14,1913,3,14
10724,15167,1914,11,27,1914,11,27
10725,15168,1914,5,8,1914,5,8
10726,15169,1914,12,2,1914,12,2
10727,15170,1920,1,3,1920,1,3
10728,15171,1922,12,8,1922,12,8
10729,15172,1923,9,17,1923,9,17
10730,15173,1923,9,23,1923,9,23
10731,15174,1924,11,12,1924,11,12
10732,15175,1925,8,7,1925,8,7
10733,15176,1925,12,14,1925,12,14
10734,15177,1925,5,23,1925,5,23
10735,15178,1930,10,30,1930,10,30
10736,15179,1930,7,18,1930,7,18
10737,15180,1930,3,31,1930,3,31
10738,15181,1932,9,26,1932,9,26
10739,15182,1932,9,9,1932,9,9
10740,15183,1932,6,3,1932,6,3
10741,15184,1932,6,22,1932,6,22
10742,15185,1932,5,20,1932,5,20
10743,15186,1933,9,26,1933,9,26
10744,15187,1935,3,5,1935,3,5
10745,15188,1935,4,12,1935,4,12
10746,15189,1936,4,1,1936,4,1
10747,15190,1936,6,30,1936,6,30
10748,15191,1937,8,20,1937,8,20
10749,15192,1937,7,25,1937,7,25
10750,15193,1939,5,1,1939,5,1
10751,15194,1939,6,23,1939,6,23
10752,15195,1941,2,15,1941,2,16
10753,15196,1941,2,16,1941,2,16
10754,15197,1942,8,24,1942,8,24
10755,15198,1944,4,5,1944,4,5
10756,15199,1945,5,11,1945,5,11
10757,15200,1947,10,6,1947,10,6
10758,15201,1948,4,22,1948,4,22
10759,15202,1950,6,19,1950,6,19
10760,15203,1950,1,19,1950,1,19
10761,15204,1952,3,10,1952,3,10
10762,15205,1953,1,16,1953,1,16
10763,15206,1954,4,20,1954,4,20
10764,15207,1955,4,19,1955,4,19
10765,15208,1955,2,19,1955,2,19
10766,15209,1961,6,11,1961,6,11
10767,15210,1961,8,19,1961,8,19
10768,15211,1965,4,5,1965,4,5
10769,15212,1965,2,10,1965,2,10
10770,15213,1966,8,15,1966,8,15
10771,15214,1967,4,12,1967,4,12
10772,15217,1969,3,31,1969,3,31
10773,15218,1969,2,28,1969,2,28
10774,15219,1970,2,14,1970,2,14
10775,15221,1972,6,21,1972,6,21
10776,15222,1973,6,17,1973,6,17
10777,15223,1974,1,5,1974,1,5
10778,15224,1976,9,15,1976,9,15
10779,15225,1982,3,27,1982,3,27
10780,15226,2017,8,1,2017,8,1
10781,15227,2018,12,1,2019,2,1
10782,15228,2019,11,3,2019,11,3
10783,15229,2019,11,23,2019,11,24
10784,15230,2019,7,24,2019,7,24
10785,15231,2019,10,28,2019,11,3
10786,15232,2019,10,16,2019,10,17
10787,15233,2019,11,12,2019,11,18
10788,15234,2019,12,9,2019,12,10
10789,15235,2019,8,17,2019,8,23
10790,15236,2019,10,22,2019,10,23
10791,15237,2019,11,30,2019,12,2
10792,15238,2019,12,31,2020,1,3
10793,15239,2019,12,19,2019,12,21
10794,15240,2019,10,19,2019,10,23
10795,15241,2019,8,27,2019,8,29
10796,15242,2019,10,25,2019,10,26
10797,15243,2019,10,10,2019,12,13
10798,15244,2019,9,23,2019,9,27
10799,15245,2019,10,24,2019,10,24
10800,15246,2019,11,29,2019,12,10
10801,15247,2019,8,8,2019,8,16
10802,15248,2019,7,16,2019,7,28
10803,15250,2019,8,9,2019,8,12
10804,15251,2019,8,16,2019,8,20
10805,15252,2019,12,15,2020,1,10
10806,15253,2019,2,1,2019,9,1
10807,15254,2019,9,11,2019,9,16
10808,15255,2019,12,27,2020,1,23
10809,15257,2019,12,12,2019,12,17
10810,15258,2019,10,12,2019,10,17
10811,15259,2019,11,23,2019,11,23
10812,15260,2019,9,20,2019,9,20
10813,15261,2019,9,5,2019,9,6
10814,15264,2019,7,28,2019,7,28
10815,15265,2019,9,8,2019,9,9
10816,15268,2019,12,19,2019,12,22
10817,15269,2019,10,1,2019,10,13
10818,15270,2019,10,15,2019,10,15
10819,15275,2019,8,9,2019,8,9
10820,15276,2019,11,11,2019,11,11
10821,15278,2019,7,21,2019,7,27
10822,15279,2019,10,21,2019,10,24
10823,15280,2019,7,21,2019,8,28
10824,15281,2019,11,7,2019,11,8
10825,15282,2019,10,6,2019,10,9
10826,15283,2019,6,19,2019,6,19
10827,15286,2019,9,18,2019,9,21
10828,15287,2019,8,2,2019,8,2
10829,15288,2019,9,26,2019,9,26
10830,15290,2019,10,26,2019,10,27
10831,15293,2019,8,12,2019,8,15
10832,15294,2019,11,29,2019,12,4
10833,15295,2019,11,8,2019,11,8
10834,15296,2019,10,12,2019,10,14
10835,15298,2019,9,24,2019,9,24
10836,15299,2019,10,8,2019,10,8
10837,15300,2019,7,29,2019,8,8
10838,15301,2019,7,22,2019,7,30
10839,15302,2019,9,11,2019,9,20
10840,15303,2019,9,6,2019,9,7
10841,15306,2019,7,1,2019,7,1
10842,15307,2019,8,29,2019,9,3
10843,15308,2019,8,1,2020,3,1
10844,15309,2019,12,18,2019,12,23
10845,15310,2019,12,2,2019,12,7
10846,15313,2019,8,28,2019,8,28
10847,15314,2019,9,30,2019,9,30
10848,15315,2019,11,27,2019,12,4
10849,15316,2019,8,24,2019,9,12
10850,15318,2019,8,26,2019,8,27
10851,15320,2019,11,30,2019,12,6
10852,15321,2019,12,18,2019,12,19
10853,15322,2019,9,1,2019,9,15
10854,15326,2019,9,21,2019,9,27
10855,15327,2019,8,20,2019,8,25
10856,15329,2019,7,22,2019,7,27
10857,15330,2019,7,30,2019,7,30
10858,15331,2019,12,9,2019,12,9
10859,15334,2019,7,29,2019,7,31
10860,15335,2019,9,30,2019,10,3
10861,15336,2019,7,19,2019,7,22
10862,15338,2019,7,13,2019,7,13
10863,15339,2019,7,27,2019,7,27
10864,15340,2019,10,16,2019,10,16
10865,15341,2019,10,29,2019,10,29
10866,15342,2020,12,17,2020,12,18
10867,15344,2020,1,11,2020,1,13
10868,15345,2020,5,9,2020,5,11
10869,15346,2020,5,1,2020,5,4
10870,15347,2020,12,4,2020,12,8
10871,15348,2020,3,4,2020,3,26
10872,15350,2020,8,29,2020,8,30
10873,15351,2020,1,1,2022,6,1
10874,15352,2020,5,30,2020,5,31
10875,15353,2020,6,17,2020,6,17
10876,15355,2020,4,4,2020,4,5
10877,15356,2020,6,11,2020,6,15
10878,15357,2020,12,6,2020,12,8
10879,15358,2020,2,13,2020,2,26
10880,15359,2020,4,20,2020,4,28
10881,15360,2020,5,8,2020,5,8
10882,15361,2020,7,3,2020,7,31
10883,15362,2020,10,21,2020,10,31
10884,15363,2020,5,24,2020,5,26
10885,15364,2020,6,1,2020,8,16
10886,15365,2020,11,27,2020,11,28
10887,15366,2020,10,2,2020,10,4
10888,15367,2020,6,29,2020,7,10
10889,15368,2020,4,18,2020,6,1
10890,15369,2020,8,3,2020,8,4
10891,15370,2020,8,1,2020,8,12
10892,15371,2020,1,1,2020,1,24
10893,15372,2020,6,3,2020,6,3
10894,15373,2020,8,8,2020,8,10
10895,15374,2020,11,9,2020,11,10
10896,15375,2020,4,25,2020,4,29
10897,15376,2020,6,1,2020,9,1
10898,15377,2020,8,1,2020,9,1
10899,15378,2020,1,23,2020,1,24
10900,15379,2020,2,17,2020,2,25
10901,15380,2020,3,28,2020,4,2
10902,15381,2020,1,19,2020,1,22
10903,15382,2020,7,1,2020,7,2
10904,15383,2020,6,14,2020,6,16
10905,15384,2020,7,19,2020,7,30
10906,15385,2020,2,28,2020,3,2
10907,15386,2020,1,4,2020,1,9
10908,15387,2020,12,16,2020,12,18
10909,15388,2020,1,1,2020,1,1
10910,15389,2020,11,25,2020,11,26
10911,15390,2020,10,1,2020,10,24
10912,15391,2020,9,3,2020,9,4
10913,15392,2020,10,6,2020,10,20
10914,15393,2020,3,13,2020,3,17
10915,15394,2020,7,25,2020,7,26
10916,15395,2020,2,23,2020,2,23
10917,15396,2020,12,1,2022,12,1
10918,15397,2020,9,1,2022,12,1
10919,15398,2020,1,1,2020,12,1
10920,15399,2020,10,1,2020,12,1
10921,15400,2020,6,1,2022,11,1
10922,15401,2020,1,1,2020,12,23
10923,15402,2020,1,11,2020,1,14
10924,15403,2020,11,29,2020,12,1
10925,15404,2020,3,11,2020,3,15
10926,15405,2020,2,22,2020,2,24
10927,15407,2020,5,9,2020,5,9
10928,15408,2020,4,20,2020,5,8
10929,15409,2020,5,28,2020,5,28
10930,15411,2020,1,17,2020,1,18
10931,15412,2020,4,8,2020,4,9
10932,15413,2020,6,10,2020,6,11
10933,15414,2020,9,19,2020,9,19
10934,15416,2020,1,21,2020,1,22
10935,15417,2020,2,8,2020,2,8
10936,15418,2020,7,30,2020,8,16
10937,15419,2020,5,11,2020,5,11
10938,15420,2020,2,28,2020,2,28
10939,15422,2020,6,1,2020,8,1
10940,15423,2020,7,29,2020,8,3
10941,15424,2020,6,8,2020,6,10
10942,15425,2020,9,5,2020,9,6
10943,15426,2020,9,6,2020,9,7
10944,15427,2020,10,30,2020,10,30
10945,15429,2020,8,8,2020,8,9
10946,15430,2020,11,17,2020,11,17
10947,15431,2020,5,5,2020,5,5
10948,15433,2020,11,17,2020,11,18
10949,15434,2020,3,22,2020,3,22
10950,15435,2020,12,29,2020,12,29
10951,15436,2020,8,23,2020,8,23
10952,15437,2020,6,4,2020,6,4
10953,15438,2020,11,29,2020,12,31
10954,15439,2020,12,1,2020,12,1
10955,15440,2020,3,4,2020,3,6
10956,15441,2020,4,9,2020,4,16
10957,15442,2020,5,22,2020,6,4
10958,15443,2020,8,1,2020,8,1
10959,15444,2020,12,12,2020,12,15
10960,15445,2020,2,11,2020,2,11
10961,15446,2020,9,28,2020,9,28
10962,15447,2020,1,14,2020,1,15
10963,15448,2020,1,23,2020,1,28
10964,15449,2020,1,28,2020,1,29
10965,15450,2020,2,26,2020,2,28
10966,15451,2020,3,20,2020,3,21
10967,15452,2020,3,29,2020,4,1
10968,15453,2020,4,30,2020,5,5
10969,15454,2020,6,3,2020,6,5
10970,15455,2020,6,18,2020,6,19
10971,15456,2020,12,2,2020,12,10
10972,15457,2020,5,27,2020,6,2
10973,15461,2020,5,10,2020,5,13
10974,15462,2020,6,1,2020,6,9
10975,15463,2020,10,1,2020,10,26
10976,15466,2020,12,25,2020,12,25
10977,15468,2020,1,9,2020,1,22
10978,15469,2020,2,24,2020,3,12
10979,15470,2020,2,24,2020,4,30
10980,15471,2020,4,10,2020,4,16
10981,15472,2020,11,24,2020,12,7
10982,15473,2020,3,18,2020,3,21
10983,15474,2020,10,9,2020,10,9
10984,15475,2020,8,12,2020,8,12
10985,15476,2020,2,8,2020,2,9
10986,15477,2020,11,20,2020,11,22
10987,15478,2020,9,7,2020,9,7
10988,15479,2020,9,2,2020,9,2
10989,15480,2020,9,18,2020,9,21
10990,15481,2020,9,6,2020,9,8
10991,15482,2020,7,13,2020,7,30
10992,15483,2020,8,1,2020,8,3
10993,15484,2020,10,8,2020,10,10
10994,15486,2020,5,17,2020,5,20
10995,15487,2020,9,1,2020,9,22
10996,15488,2020,12,2,2020,12,5
10997,15490,2020,6,23,2020,6,23
10998,15491,2020,10,2,2020,10,6
10999,15493,2020,10,7,2020,10,11
11000,15494,2020,7,2,2020,7,4
11001,15495,2020,7,8,2020,8,15
11002,15496,2020,6,21,2020,6,25
11003,15497,2020,2,11,2020,2,17
11004,15498,2020,10,1,2020,10,31
11005,15499,2020,9,1,2020,9,15
11006,15500,2020,9,1,2020,9,8
11007,15501,2020,2,4,2020,2,6
11008,15502,2020,12,20,2020,12,21
11009,15503,2020,6,27,2020,7,1
11010,15504,2020,6,20,2020,6,25
11011,15506,2020,3,6,2020,3,6
11012,15507,2020,7,1,2020,9,10
11013,15508,2020,8,1,2020,9,10
11014,15511,2020,6,24,2020,7,31
11015,15512,2020,6,24,2020,10,31
11016,15514,2020,8,5,2020,8,16
11017,15515,2020,12,30,2020,12,30
11018,15516,2020,10,4,2020,10,5
11019,15517,2020,2,1,2020,2,5
11020,15519,2020,5,27,2020,5,31
11021,15520,2020,10,18,2020,10,18
11022,15522,2020,3,31,2020,4,6
11023,15523,2020,6,1,2020,6,11
11024,15524,2020,8,9,2020,8,9
11025,15527,2021,6,25,2021,6,30
11026,15528,2021,8,21,2021,8,23
11027,15529,2021,8,28,2021,8,30
11028,15530,2021,10,3,2021,10,3
11029,15531,2021,6,18,2021,6,20
11030,15532,2021,9,2,2021,9,6
11031,15533,2021,9,11,2021,9,13
11032,15535,2021,7,13,2021,7,13
11033,15536,2021,5,16,2021,5,18
11034,15537,2021,7,23,2021,7,24
11035,15538,2021,1,8,2021,1,12
11036,15539,2021,7,14,2021,7,21
11037,15540,2021,7,1,2021,11,28
11038,15541,2021,11,22,2021,12,1
11039,15542,2021,11,12,2021,11,14
11040,15543,2021,10,29,2021,10,30
11041,15544,2021,1,1,2021,1,5
11042,15545,2021,5,31,2021,6,1
11043,15546,2021,7,19,2021,7,22
11044,15547,2021,2,1,2021,3,14
11045,15549,2021,12,9,2021,12,10
11046,15550,2021,9,22,2021,9,24
11047,15551,2021,4,18,2021,4,26
11048,15552,2021,9,13,2021,9,14
11049,15553,2021,1,15,2021,1,15
11050,15554,2021,1,15,2021,1,21
11051,15555,2021,3,17,2021,3,18
11052,15556,2021,3,25,2021,3,31
11053,15557,2021,7,5,2021,7,7
11054,15558,2021,8,19,2021,8,30
11055,15560,2021,12,18,2021,12,19
11056,15561,2021,4,23,2021,4,23
11057,15562,2021,6,1,2021,9,30
11058,15563,2021,10,18,2021,10,19
11059,15564,2021,7,10,2021,7,12
11060,15565,2021,8,11,2021,8,16
11061,15566,2021,10,12,2021,10,15
11062,15567,2021,5,13,2021,6,1
11063,15568,2021,11,6,2021,11,7
11064,15570,2021,2,18,2021,2,22
11065,15571,2021,8,17,2021,8,19
11066,15572,2021,10,20,2021,10,22
11067,15573,2021,9,7,2021,9,17
11068,15575,2021,7,1,2021,7,7
11069,15576,2021,10,16,2021,10,22
11070,15577,2021,7,15,2021,7,17
11071,15578,2021,10,7,2021,10,7
11072,15579,2021,6,12,2021,6,15
11073,15581,2021,2,10,2021,2,11
11074,15582,2021,2,12,2021,2,20
11075,15583,2021,3,3,2021,3,4
11076,15584,2021,4,1,2021,4,15
11077,15585,2021,4,20,2021,4,21
11078,15586,2021,8,11,2021,8,11
11079,15587,2021,6,16,2021,6,16
11080,15588,2021,9,8,2021,9,8
11081,15589,2021,9,13,2021,9,15
11082,15590,2021,11,18,2021,11,19
11083,15591,2021,7,1,2021,8,31
11084,15592,2021,3,22,2021,3,23
11085,15593,2021,1,7,2021,1,12
11086,15594,2021,7,29,2021,8,12
11087,15595,2021,1,1,2022,8,7
11088,15596,2021,6,1,2021,7,1
11089,15597,2021,7,30,2021,9,30
11090,15598,2021,7,2,2021,7,8
11091,15599,2021,4,29,2021,5,1
11092,15600,2021,4,2,2021,4,6
11093,15601,2021,2,7,2021,2,8
11094,15602,2021,8,23,2021,8,24
11095,15603,2021,6,13,2021,6,13
11096,15604,2021,10,25,2021,10,26
11097,15605,2021,1,23,2021,1,23
11098,15607,2021,1,1,2021,1,4
11099,15608,2021,5,1,2022,2,1
11100,15610,2021,3,14,2021,3,15
11101,15611,2021,8,29,2021,9,2
11102,15612,2021,6,21,2021,6,21
11103,15613,2021,9,14,2021,9,14
11104,15614,2021,10,25,2021,11,4
11105,15615,2021,1,2,2021,1,8
11106,15616,2021,3,1,2021,3,15
11107,15617,2021,5,15,2021,5,16
11108,15618,2021,5,1,2021,5,31
11109,15619,2021,1,30,2021,1,31
11110,15621,2021,4,5,2021,4,8
11111,15622,2021,2,1,2021,2,10
11112,15623,2021,11,27,2021,11,29
11113,15624,2021,10,21,2021,10,21
11114,15625,2021,6,26,2021,6,28
11115,15626,2021,8,26,2021,9,28
11116,15628,2021,8,30,2021,8,31
11117,15629,2021,3,3,2021,3,3
11118,15630,2021,9,27,2021,9,27
11119,15631,2021,5,21,2021,7,25
11120,15632,2021,5,11,2021,6,15
11121,15633,2021,10,8,2021,10,10
11122,15634,2021,10,13,2021,10,14
11123,15635,2021,10,2,2021,10,3
11124,15636,2021,8,14,2021,8,14
11125,15637,2021,4,3,2021,4,12
11126,15641,2021,10,16,2021,10,16
11127,15642,2021,12,14,2021,12,14
11128,15643,2021,12,4,2021,12,9
11129,15644,2021,1,17,2021,1,17
11130,15645,2021,11,4,2021,11,4
11131,15646,2021,1,6,2021,1,8
11132,15647,2021,2,14,2021,2,14
11133,15648,2021,2,3,2021,2,5
11134,15649,2021,2,19,2021,2,23
11135,15651,2021,5,25,2021,5,25
11136,15652,2021,10,5,2021,10,6
11137,15653,2021,10,27,2021,10,28
11138,15654,2021,11,19,2021,11,25
11139,15655,2021,12,5,2021,12,7
11140,15656,2021,12,31,2022,1,4
11141,15659,2021,5,14,2021,5,19
11142,15660,2021,9,26,2021,9,29
11143,15662,2021,12,4,2021,12,6
11144,15663,2021,6,1,2021,6,30
11145,15664,2021,7,1,2021,7,1
11146,15665,2021,10,11,2021,10,20
11147,15666,2021,11,6,2021,11,8
11148,15667,2021,2,17,2021,2,17
11149,15668,2021,4,18,2021,4,18
11150,15669,2021,11,14,2021,11,14
11151,15670,2021,5,1,2021,5,7
11152,15671,2021,10,1,2021,10,3
11153,15672,2021,1,1,2022,8,1
11154,15673,2021,12,16,2021,12,17
11155,15674,2021,7,23,2021,7,25
11156,15675,2021,2,13,2021,2,13
11157,15676,2021,3,20,2021,3,20
11158,15679,2021,4,7,2021,5,30
11159,15680,2021,7,12,2021,7,13
11160,15681,2021,4,16,2021,4,22
11161,15682,2021,9,15,2021,9,17
11162,15683,2021,10,25,2021,10,27
11163,15686,2021,5,16,2021,5,17
11164,15687,2021,8,27,2021,8,31
11165,15688,2021,3,1,2021,3,2
11166,15689,2021,2,1,2021,2,28
11167,15693,2021,9,2,2021,9,7
11168,15694,2021,9,3,2021,9,4
11169,15695,2021,10,1,2021,10,6
11170,15696,2021,7,21,2021,7,29
11171,15697,2021,6,28,2021,7,29
11172,15698,2021,6,1,2022,11,1
11173,15699,2021,2,12,2021,2,17
11174,15700,2021,12,17,2022,1,3
11175,15701,2021,1,12,2021,1,15
11176,15702,2021,1,11,2021,1,13
11177,15703,2021,5,20,2021,6,3
11178,15704,2021,1,1,2021,1,14
11179,15705,2021,3,5,2021,3,7
11180,15707,2021,6,15,2021,8,31
11181,15708,2021,9,12,2021,9,13
